FR2014008326	This BRC aims at promoting technical aspects to preserve the diversity of organisms , to improve identification and characterization tools , to organize databases to merge taxonomic and ecological traits of organisms and to rise up the Quality Standard to provide biological resources on request following exchange of an MTA form.	aims at promoting	This BRC	technical aspects	to preserve the diversity of organisms , to improve identification , to organize databases	1	1			
QR19970086874	The methodology also included the assessment of the effectiveness and feasibility of improved technology by marginal benefit over cost index ; introduced indices for evaluating systematic productivity , property stability , sustainability , equality , and diversity ; monitoring energy use , efficiency and nutrient equilibrium , and analysis based on the input and output of energy and major nutrients.	included	The methodology	the assessment of the effectiveness of improved technology by marginal benefit over cost index ; introduced indices for evaluating equality	1	1				
XF2018001161	In September 2014 the Food and Agriculture Organization of the United Nations ( FAO ) convened the International Symposium on Agroecology for Food Security and Nutrition.	convened	the Agriculture Organization of the United Nations	the International Symposium	on Agroecology	for Food Security	In September 2014	1	1	
CN9611611	Two years field experiment shows that in semi-arid region of loess plateau , the critical period of limited irrigation for spring wheat field is from 3 leaves stage to boot stage , but owing to high variability of rainfall in the region , the critical period and the effect of increasing yield in various year types of precipitation are different and actual critical period did not coincided with physiological one.	are	the critical period	actual	1	1				
RU2009000130	In South District the most frequent contaminants were FUM , in 2003 and 2003 their concentration overrode significantly the threshold value of 5000 microgram / kg.	overrode significantly	their concentration	the threshold value of 5000 microgram / kg	1	1				
FR2019102271	The agro-systemic approach developed for agriculture in the north has only been possible at a high energy , social , environmental and health cost for both farmers and societies.	has been	The agro - systemic approach developed for agriculture in the north	possible	at a high energy , social cost for both societies	1	1			
GB9623801	Composting waste from vine branches , flax residues and grape prunings , husks and seeds was assessed as a technique to produce a medium for cucumber production under glasshouse conditions.	was assessed	Composting waste from grape prunings	as a technique	1	1				
RS2011001374	Proliferative activity of enterocytes significantly increased in the finisher period along duodenal villi in animals treated with essential oil extracted from oregano.	treated	animals	with essential oil	1	1				
RS2016000047	The objective of the research was to assess the effect of agro-ecological conditions on morphological and productive properties of spelt wheat grown on different types of soils.	was	The objective of the research	to assess the effect of agro - ecological conditions on productive properties of spelt wheat	1	1				
AV2012045148	Energy use in land - based recirculating systems was completely opposite : 10 percent of the total energy use was in feed and 90 percent in fossil fuel / electricity.	had the total energy use of	feed	10 percent	1	1				
FR2016217964	In agricultural landscapes , the composition and configuration of cultivated fields and their multi-year dynamics should be considered.	should be considered	the configuration	In agricultural landscapes	1	1				
QN2019001259196	Generally , the study showed that agricultural landscapes harbour high diversity of trees and shrubs , to which farmers attach various values to the different utilities acrued from the system.	showed	the study	that agricultural landscapes harbour high diversity of trees	1	1				
RO1999000029	The concentrations of potassium do not exceed 5 mg / l and phosphorus - 1 mg / l respectively.	do not exceed	The concentrations of potassium	5 mg phosphorus	respectively	1	1			
ID1999000242	The increase of income relativelly is difficult to be achieved without reorienting of traditionally farming become an agribusiness wether in a large or small scale.	become	traditionally farming	an agribusiness wether in a large or small scale	1	1				
GB2013100110	In Ethiopia food production lags behind while population growth increase , poor management of Soil and Water , poor agronomic practices and environmental degradation are wide spread.	are	population growth increase , poor management of Soil	wide spread	1	1				
CZ2008000355	A greater increase was observed as regards the levels of arginine , proline and some essential amino acids as lysine , phenylalanine and histidine.	was observed	A greater increase	as regards the levels of proline	1	1				
GB2013100110	In Ethiopia food production lags behind while population growth increase , poor management of Soil and Water , poor agronomic practices and environmental degradation are wide spread.	are	population growth increase , poor management of Water , poor environmental degradation	wide spread	1	1				
GB2013202632	This commissioned paper reviews the substantial body of fertiliser literature and attempts to provide a balanced view to the policy options available regarding fertiliser subsidies for smallholder agriculture in SSA.Although there are some differences , the paper reports that most of the literature agrees that enabling conditions for rapid fertiliser adoption include : increased investment in transportation and marketingbetter extension services and extension messagescost - effective means to reduce the risks of using fertilizer and producing for the marketfacilitation of rural financial markets for the financing of fertiliser purchasesResearchers and practitioners increasingly appreciate that complementary interventions must accompany fertiliser promotion programmes , and that these must explicitly regard improvements in land husbandry practices , the type of fertiliser recommended , and methods of application.	agrees	most of the literature	that enabling conditions for rapid fertiliser adoption include : increased investment in transportation messagescost - effective means to reduce the risks of using fertilizer increasingly appreciate that complementary interventions must accompany fertiliser promotion programmes	1	1				
PH2007001717	' Sinorsoganon ' obtained the highest variety mean dry weight ( 43.3 g ) in the upland agroecology while the varieties ' Tinagiti ' , ' Sinorsoganon ' , and ' Buko - buko ' 1 and 2 ( 41.7 g ) significantly obtained a higher variety mean dry weight in the sloping agroecology.	significantly obtained	the varieties ' Tinagiti ' , ' Sinorsoganon ' , and ' Buko - buko ' 1 and 2 ( 41.7 g	a higher variety	1	1				
FR2000005023	Deux tiers des 72 entrees possedaient une resistance a l'etat adulte et / ou une resistance partielle.	des	Deux tiers	une resistance	1	1				
CA2015100149	The co-application of PM at 15 t / ha and GM at 10 t / ha had the best effects on TDM and grain yield and is thus recommended for sweet maize production in this agro-ecology.	had	The co-application of PM at 15 t / ha	the best effects on grain yield	1	1				
FR2013104911	In particular , these systems have shown to be of interest in poor countries confronted with soil degradation problems.	to be	these systems	of interest in poor countries	1	1				
LV2016016490	Thus , agroforestry , which consists in co-planting trees and crops , is assumed to be a possible way to ensure regulation of pest outbreaks by phytoseiid mites.	consists	agroforestry	in co-planting crops	1	1				
BG2019206854	In terms of extinctions , counties have lost 2 - 10 butterfly and burnet moth species.	have lost	counties	2 - 10 butterfly	1	1				
BG1999000471	The maximum acceptable concentrations of Cr at pH 7 and pH 6 are 200 mg Cr / kg soil and 190 mg Cr / kg soil and 150 mg Cr / kg soil respectively.	are	The maximum acceptable concentrations of Cr at pH 7	200 cr / kg soil respectively	1	1				
CZ2001000336	The hazards of uptake rates depend upon the relative toxicity and uptake rates in relation to critical plant loads.	depend	The hazards of uptake rates	upon the relative toxicity in relation to critical plant loads	1	1				
CZ2012000669	Energy efficiency and energy productivity in these agro-ecosystems was 2.19 and 0.064 kg / MJ , respectively , and water productivity was 0.11 kg / m3.	was	energy productivity in these agro - ecosystems	2.19	1	1				
PH19970062320	Canopy photosynthesis increased because of greater light interception since neither canopy dark respiration nor single leaf photosynthesis changed significantly after panicle removal.	changed significantly	single leaf photosynthesis	after panicle removal	1	1				
ID9600015	The result indicated that the varieties of rambutan generally grown in Sumatera were Binjai , Lebak Bulus , Sinona , Padang Bulan , and Simacan.	indicated	The result	that the varieties of rambutan generally grown in Sumatera were Simacan	1	1				
US2016B00163	Disease severity , area under disease progress curve ( AUDPC ) and disease progress rate were significantly different among climate change resilience strategies , between varieties , cropping seasons and locations.	were	Disease severity , area under disease progress curve ( AUDPC ) and disease progress rate	significantly different among climate change resilience strategies	1	1				
GH2008000006	Poultry manure , cattle manure and rice husk were used either solely or in combination with mineral fertilizer on rice at three different locations within the forest agro-ecological zone at Potrikrom , Biemso No. 1 and Biemso No. 2.	manure	cattle	Poultry manure	1	1				
LV2019000453	Assessment of environmental and economic parameters showed heterogeneity of the territory and the need for detailed consideration of climatic , soil , economic conditions in the design of landscape optimization systems , even in the municipal area.	showed	Assessment of environmental parameters	heterogeneity of the territory	1	1				
DJ2012080621	Under intermediate agro-ecology number of insects in 1 kg of grain increased from 1.83 to 101 and 79.10 ; insect damage increased from 2.42 to 20.75 % and 2.33 to 20.08 % ; germination percentage decreased from 98.00 and 97.5 % to 68.5 and 80.5 % for grains stored in Gombisa and Sacks respectively over six months of storage periods.	increased	insect damage	from 2.42 to 2.33 to 20.08 %	1	1				
CA2015100149	The growth and yield attributes showed greater responses to PM than GM in terms of the values obtained.	showed	yield attributes	greater responses to PM than GM	1	1				
LV2016015216	In Dijon , a working group composed of 40 agronomists , weed scientists , plant and microbial ecologists , pathologists , ecophysiologists , geneticists and field experimenters are currently working to select and link their research topics in the design of the site.	are working to link	a working group composed of field experimenters	their research topics	1	1				
FR2014001680	GHG mitigation options for production systems based on solid and liquid manure management are then presented , and potentials for positive and negative interactions between pollutants , and between management practices , are discussed.	based	production systems	on liquid manure management	1	1				
SK2010100099	The average sample consisted from following grasses : Setaria pumila ( Poir .)	consisted	The average sample	from following grasses : Setaria pumila	1	1				
PH1999101397	Grain filling is one of the major factors limiting the expression of yield potential in new plant type ( NPT ) rice.	is	Grain filling	one of the major factors	1	1				
US2016220366	This paper uses agroecology , access to markets , and population density to define development domains : geographical locations sharing broadly similar rural development constraints and opportunities.	sharing	geographical locations	broadly similar rural development constraints	1	1				
AU2019D00007	It defines agroecological tourism as having a primary focus on the interpretation of sustainable traditional agroecosystems which exhibit cultural and heritage significance.	exhibit	sustainable traditional agroecosystems	heritage significance	1	1				
FR2014001803	"""""""""""""""Political Ecology is valued for its focus on the institutions that convey the policies of ecologization and on the nature of institutional changes that they generate , but is weaker in its analyses of the roots of ecological crises and on the assessment of the technical innovations promoted by these institutions.In conclusion , the relevance of choosing the world """""""""""""""" ecologization """""""""""""""" is discussed as compared with other terms which are propound to designate the trend of European Union agricultural policy : """""""""""""""" greening """""""""""""""" , """""""""""""""" multi-functionality """""""""""""""" , """""""""""""""" sustainable agricultural development"""""""""""""""""""""""""""""""	is valued	Political Ecology	for its focus on the institutions on the nature of institutional changes	1	1				
FR2016218680	Our results showed that the spread of P. melanarius larvae by farming practices was key to species presence in crop fields.	showed	Our results	that the spread of P. melanarius larvae by farming practices	1	1				
CN9611611	The countermeasures for limited irrigation in semi-arid region and water consumption and yield formation processes are discussed in this paper.	are discussed	The countermeasures for limited irrigation in semi-arid region	in this paper	1	1				
QC2017600027	In the Mediterranean areas , silvo - pastoralism represents a territorial management system where trees and shrubs grow together with herbs and where livestock takes advantage on such botanical association.	represents	silvo - pastoralism	a territorial management system where shrubs grow together with herbs	In the Mediterranean areas	1	1			
AL2015102640	Five watermelon varieties , Sugar Baby , Charleston Grey , Kaolak , Crimson Sweet and Oranaise and three cucumber varieties , Poinsett , Ashley and Royal hybrid were grown on the field in two trials ( i ) late season between August and October 2008 and ( ii ) early season between April and June 2012 in Abeokuta , Ogun State to evaluate the cultivars for virus symptoms and viruses under natural tropical conditions.	were grown	Crimson Sweet	on the field	in two trials	1	1			
QT2016102715	The model - building methodology is thereby crucial : the interviewing process provided the behaviour rules and criteria while the context , i.e. the economic , demographic and agro-ecological environment is described following published or unpublished literature.	provided	the interviewing process	the behaviour rules and criteria	1	1				
ID2004000744	Agroecology map was expected to be a guide for development of agricultural commodity on Kawal ASESOLO , with watching environment , biological diversity , continuous effort , and always keeping the function of conservation and hydrology area ( natural resource conservation ).	to be	Agroecology map	a guide for development of agricultural commodity on Kawal ASESOLO , with always keeping the function of conservation	1	1				
US2016220366	This paper uses agroecology , access to markets , and population density to define development domains : geographical locations sharing broadly similar rural development constraints and opportunities.	uses	This paper	agroecology	to define development domains	1	1			
SK2002000347	firm Hlohovec ) and soil was rolled by meadow rolls.	was rolled	soil	by meadow rolls	1	1				
FR2014013360	Legumes fix atmospheric N2 and , in turn , provide cheap and green N fertilisers.	provide	Legumes	green N fertilisers	1	1				
BG20140428	The findings and conclusions of the study identified several key problems inhibiting the growth of investment in the sector and the manifestation of the secondary effects of those , namely : ensuring of additional funds for renovation of the machinery , buildings and irrigation systems in the farms , minimizing the market risk by providing a secure market and using the experience in the management of project documentation accompanying the receipt of financial assistance under the various measures of CAP.	inhibiting	several key problems	the growth of investment in the sector	1	1				
QN2019001259196	Four sites representing drier and moist agroecology in the sub-humid agroecology were selected.	representing	Four sites	drier	1	1				
NG2019200129	Simple additive - dominance gene effects controlled variations in number and length of peduncles , number of pods per plant and number of seeds per pod.	controlled	Simple additive - dominance gene effects	variations in number of peduncles , number of pods per number of seeds per pod	1	1				
US2016216507	This article analyzes the effects of this experience on rural extension , investigating how the practice of AFS , the mobilization of rural communities and environmental education among farmers influence the rural populations and the organizations that act in the rural environment.	analyzes the effects of this experience on rural extension investigating	This article	how the practice of AFS , the mobilization of rural communities and environmental education among farmers influence the rural populations and the organizations	1	1				
SK2008000030	Humus contents and contents of both components of humus substances were significantly influenced by the grown crop.	were significantly influenced	Humus contents of both components of humus substances	by the grown crop	1	1				
IR2016700100	Results showed that Clary , a medicinal plant , is highly tolerant to drought and salinity stresses during germination period.	is	Clary	highly tolerant to drought	1	1				
PH9410345	Some insights on the immediate and long term prospects for sweetpotato in the upland agroecology were gained from the trial.	were gained	Some insights on the immediate term prospects for sweetpotato in the upland agroecology	from the trial	1	1				
PH1998010440	This N accumulation is sufficient to allow adequate leaf development and DM accumulation at key growth stages to support these yield levels.	is	This N accumulation	sufficient to allow adequate leaf development to support these yield levels	1	1				
AU2019D04900	The neglect and marginalisation of smallholders in economic and development policy contributes to increasing vulnerability of rural communities.	contributes	marginalisation of smallholders in economic policy	to increasing vulnerability of rural communities	1	1				
PK2006000128	The losses encountered to thebiodiversity of the area under the influence of various anthropogenic stressesare highlighted.	encountered	The losses	to thebiodiversity of the area	under the influence of various anthropogenic stressesare	1	1			
PH2001100749	There is also a need for an effective extension service that builds a good relationship among the researcher , extension worker and the farmer.	builds	an effective extension service	a good relationship among the researcher , extension worker and the farmer	1	1				
DJ2012054394	However , the 2S : 1C planting arrangement exhibited higher LER , competitive indices values , SPI and MAI ( N7857 .11 ) compared to the other planting arrangements and the sole crops.	exhibited	the 2 S	higher LER	compared to the other planting arrangements	1	1			
SK2011000111	The difference between the convetional tillage and soil protective tillages was significant.	was	The difference between the convetional tillage and soil protective tillages	significant	1	1				
CZ2001000333	The results of those comparisons shown that there is not any acceptable model for material of Orthic Luvisol , model 5 gives good results for Eutric Regosol and models 3 , 4 , 14 and 15 are good for loess.	are	15	good for loess	1	1				
ID2004000744	The main component to be watched in arranging map of potential land resources were climate , soil and physiography.	were	The main component to be watched in arranging map of potential land resources	physiography	1	1				
FR2016205484	Here , we characterized the bacterial community composition and the various bacterial taxonomic groups constituting the community across an agricultural landscape of 12 km ( 2 ) , by using a 215x215m systematic grid representing 278 sites to precisely decipher their spatial distribution and drivers at this scale.	constituting	the various bacterial taxonomic groups	the community	across an agricultural landscape of 12 km	1	1			
QL2013000139	A wide range of technologies and approaches have been developed to manage water in agricultural systems , and there is a continuum between rainfed and irrigated systems.	to manage	A wide range of approaches	water	1	1				
LV2016023292	Genotype performance is usually assessed through multi-environment trials comparing a variable number of genotypes grown in a wide range of soils , climatic conditions and cropping systems.	is assessed	Genotype performance	usually	1	1				
IT2001061205	The paper presents the results of the agrochemical effect of two kinds of organic mineral fertilizers in their sub-variants on growth , development and structural elements of the yield of spring barley.	presents	The paper	the results of the agrochemical effect of two kinds of organic mineral fertilizers in their sub-variants on growth	1	1				
PK2011000949	Some isolates had relatively long and broad slender conidia , while some were uniformly straight and cylindrical and light brown in colour.	had	Some isolates	broad slender conidia	while some were brown in colour	1	1			
UA2002000052	When applying Cd and Pb , the general plant death was not observed.	was not observed	the general plant death	When applying Pb	1	1				
RO1998000029	The aim of this investigation is the study of some water and physical properties of the soil on gradient steep narrow terraces ( canal terraces on a brodbase ) ; soils , with mechanically ( artificially ) removed soil horizons to a different depth as well as soils with different degree of erosion ( slight , medium and strong ).	is	The aim of this investigation	the study of physical properties of the soil on gradient steep narrow terraces	1	1				
PH9610806	Competition effects and transplanting shock effects were expressed as the difference of WB from HWB and DS from HWB , respectively.	were expressed	transplanting shock effects	as the difference of WB from DS from HWB	respectively	1	1			
ID2004000744	Agroecology is a grouping area based on condition with almost the same in physical environment , and the diversities of flora and fauna were expected not significantly different.	based	a grouping area	on condition with almost the same in physical environment	1	1				
RU2018P00282	Conversion of crop remnants and manure on the one hand and feeding the crops on the other hand were studied as a balance in time ( seasons ) , of manuring , crop rotation and ( minimal ) tillage in mixed systems.	were studied	Conversion of crop remnants on the one hand	as a balance in time ( seasons ) , of manuring	1	1				
CN9681236	When the rainfall was low , the inhibitory effect wasstrong	was	the rainfall	low	1	1				
PH2001100474	Nitrogen rate ( kg / ha ) of fix - schedule N management was 150 and 225 in the DS and 0 , 60 and 120 in the WS , applied as basal and topdressed at midtillering , panicle initiation , and flowering.	was	Nitrogen rate of fix - schedule N management	150	1	1				
QC2017600027	Five years of observation show that grazing activity keeps high biodiversity levels and , on the other hand , negatively impacts the pastoral value.	show	Five years of observation	that grazing activity on the other hand , negatively impacts the pastoral value	1	1				
DJ2012061160	Underlying the learning of skills , principles , and methods for action are the internal values and attitudes that will motivate and drive students in their future work.	drive	the internal values	students	in their future work	1	1			
CN2013000814	These results demonstrated that wetland cultivation was one of the most important factors influencing on the nutrient fate and reserves in soil , which could lead to the rapid nutrient release and slow restoration through abandon cultivation , therefore protective cultivation techniques preventing nutrients from loss should be immediately established after wetland reclamation.	influencing	the most important factors	on the nutrient fate	1	1				
RO1999000026	In a field experiment carried out on leached smolniza with increased inputs of organic manure and reduced inputs of mineral nitrogenous fertiliser were measured the ammonium and nitrate contents in soil samples taken from a depth of 0 - 60 cm.	taken	soil samples	from a depth of 0 - 60	1	1				
PH2001100474	Nitrogen rate ( kg / ha ) of fix - schedule N management was 150 and 225 in the DS and 0 , 60 and 120 in the WS , applied as basal and topdressed at midtillering , panicle initiation , and flowering.	had the WS of	Nitrogen rate of fix - schedule N management	150	1	1				
CH2005000163	Goals and limitations of this study In view of the Federal Council_s official statement on the initiative _ For GM - free Food _ put forward by environmental , consumer and farmer associations , Agroscope FAL Reckenholz _ the Swiss Federal Research Station for Agroecology and Agriculture _ was commissioned by the Federal Office for Agriculture ( FOAG ) in December 2003 to evaluate possible measures allowing GM and non-GM agriculture to co-exist in Switzerland.	was commissioned	Agroscope FAL Reckenholz	by the Federal Office for Agriculture	in December 2003	1	1			
PL9300846	The effect of soil compaction simulated by repeated passes of heavy tractor during tillage prior to seed bed preparation on the yield and yield - determining components of spring barley and oat crop was studied in the years 1985 - 87 on orthic luvisol soil.	was studied	The effect of soil compaction simulated by repeated passes of heavy tractor during tillage prior to seed bed preparation on the yield - determining components of spring oat crop	in the years	on orthic luvisol soil	1	1			
GB1997027800	Major uncertainties in defining critical level values relate to the choice of response parameter and species ; the absence of data for many receptors , especially those of Mediterranean areas ; and extrapolation to field conditions from relatively short - term open - top chamber experiments.	relate	Major uncertainties in defining critical level values	to the choice of response parameter	1	1				
AL2012100027	The studies in agro-ecology , under the conditions of agricultural orientation of Albania make necessary the climate classification of agricultural areas , based on the suitability of agricultural plant groups , whose productivity level and sustainability depend on the performance and fluctuations of climatic elements.	make	The studies in agro - ecology , under the conditions of agricultural orientation of Albania	necessary	1	1				
GB1997027800	The derivation of critical levels for long - lived organisms , such as forest trees , may require the use of modelling techniques based on physiological data from experimental studies.	based	techniques	on physiological data from experimental studies	1	1				
SK2008000030	This experimental place is situated in central part of the East - Slovak Lowland , approximately 106 m above sea level.	is situated	This experimental place	in central part of the East - Slovak Lowland , approximately 106 m above sea level	1	1				
LV2016009042	Following Dumont et al. ( 2013 ) , we review five principles for integrating livestock systems within the agroecology debate : ( i ) adopting management practices that aim to improve animal health ; ( ii ) decreasing the inputs needed for production ; ( iii ) reducing emissions ; ( iv ) enhancing diversity within animal production systems to strengthen their resilience ; and ( v ) preserving biodiversity by adapting management practices.	aim to improve	management practices	animal health	1	1				
LV2016024350	Such metal - rich biomass can be used to recover highly valuable metals , e.g. nickel ( Ni ) and also to produce energy ( heat , electricity ).	can be used	Such metal - rich biomass	to recover highly valuable metals	1	1				
ID1999000242	The Gajah variety had a good adaptation in Tanjung Anom and Mburuai Deli Serdang villages , Pantai Gemi Langkat village , and Sarmatondang Simalungun village.	had	The Gajah variety	a good adaptation in Tanjung Anom , and Sarmatondang Simalungun village	1	1				
FR2016218451	Therefore , we hypothesized that an application of thuricin - 17 , a molecule produced by the PGPR Bacillus thuringiensis , could enhance soybean tolerance to water stress.	could enhance	an application of thuricin - 17	soybean tolerance to water stress	1	1				
RS2016000047	The effect of the locality was significantly expressed in all tested morphological properties of spelt wheat ( plant height , number of spikelets , number of grains per spikelet ) , while meteorological conditions ( year ) affected spike length and grain mass per spike significantly.	was significantly expressed	The effect of the locality	while meteorological conditions ( year ) affected spike length per spike significantly	1	1				
FR2014008137	These five approaches should make it possible to deepen our knowledge of agroecosystems foraction	should make	These five approaches	it possible to deepen our knowledge of agroecosystems foraction	1	1				
PK2013000876	Crop growth rates similarly increased with increasing P2O5 rates ( 40 - 80 kg per ha ) at 6 WAS in both years and the combined means for the two years , and at 8 WAS in 2011 and the combined analysis.	WAS	Crop growth rates	in the combined analysis	1	1				
CH1998000096	Five to seven percent of the land of each farm in Switzerland must be set aside for ecological compensation.	must be set	Five to seven percent of the land of each farm in Switzerland	aside	for ecological compensation	1	1			
PH2001101521	The golden snail Pomacea canaliculata ( Lamarck ) , a recent invader into Southeast Asian rice fields from tropical America and a serious pest of rice seedlings in modern production systems , caused no appreciable damage in the Ifugal rice terraces so far.	caused so far	The golden snail Pomacea canaliculata	no appreciable damage in the Ifugal rice terraces	1	1				
PH9610684	This study compared the growth characteristics , N - use efficiency , yield components , and yield of WSR and TPR using moderate ( IR60819 -34-2-1 ) and high tillering ( IR72 ) cultivars at two field sites during the 1993 dry ( DS ) and wet ( WS ) seasons.	compared	This study	high tillering ( IR72 ) cultivars	at two field sites during the 1993 dry ( DS ) ( WS ) seasons	1	1			
RO1999000090	On the basis of reflectance 's characteristics were calculated vegetative indices corresponding on 4 stages of plant growth.	corresponding	vegetative indices	on 4 stages of plant growth	1	1				
MX19970045827	Rather than ignore this technological package , as some of the agroecologist propose , we conclude that plant biotechnology is one of many tools modern agriculture will have to incorporate if it is to successfully meet the 21 st century 's dual challenge of higher productivity and long term sustainability.	is	that plant biotechnology	one of many tools modern agriculture will have to incorporate	1	1				
QC2017600027	Five years of observation show that grazing activity keeps high biodiversity levels and , on the other hand , negatively impacts the pastoral value.	negatively impacts	grazing activity on the other hand	the pastoral value	1	1				
CZ2004000232	The population size , population growth rate and population density found under the 350 ppm CO2 treatment was far less than those recorded under the 550 and 700 ppm CO2 treatments.	was	The population growth rate	far less than those	1	1				
FR2019102271	There , agrosystems cause stronger , rapid soil degradation accentuated by fragile biophysical environments where excesses ( especially climatic ones ) are more severe and more frequent.	are	excesses	more frequent	fragile biophysical environments	1	1			
QC2017600047	The objective of this study was to analyse the diversity of goat farming systems ( GFS ) and assess their eco - logical intensification position.	was	The objective of this study	to assess their eco - logical intensification position	1	1				
DJ2012080621	Under intermediate agro-ecology number of insects in 1 kg of grain increased from 1.83 to 101 and 79.10 ; insect damage increased from 2.42 to 20.75 % and 2.33 to 20.08 % ; germination percentage decreased from 98.00 and 97.5 % to 68.5 and 80.5 % for grains stored in Gombisa and Sacks respectively over six months of storage periods.	increased	insect damage	from 2.42	to 20.75 %	1	1			
FR2016218451	It is known that plant growth - promoting rhizobacteria ( PGPR ) can colonize plant roots and increase plant growth.	can colonize	plant growth - promoting rhizobacteria	plant roots	1	1				
LV9400020	The given research is devoted to the utilization of sewage sludge for soil improvement.	is devoted	The given research	to the utilization of sewage sludge for soil improvement	1	1				
FR2014003589	Green manure can be an effective alternative to farmyard manure.	can be	Green manure	an effective alternative to farmyard manure	1	1				
AJ2018003160	Poultry manure treatments produced higher values for height , leaf area index and biomass.	produced	Poultry manure treatments	higher values for biomass	1	1				
QL2013000139	Generally , inundated rice systems predominate in the deltas and lowland plains , while upland systems dominate in the sloping uplands and highlands.Annual rainfall is more than adequate to support rainfed cropping throughout the GMS , but its highly seasonal distribution , driven by the southwest monsoon , means the growing season is restricted to six to eight months of the year.	is	highlands.Annual rainfall	more than adequate to support rainfed cropping throughout the GMS	1	1				
UA1999000082	Inorganic fertilizers application in the rate of NPK30 is proved not to cause environmentalpollution	not to cause	Inorganic fertilizers application in the rate of NPK30	environmentalpollution	1	1				
BG1999000463	They are subjected to different degree of erosion which determines their various productive capabilities.	determines	different degree of erosion	their various productive capabilities	1	1				
GB2013202632	This commissioned paper reviews the substantial body of fertiliser literature and attempts to provide a balanced view to the policy options available regarding fertiliser subsidies for smallholder agriculture in SSA.Although there are some differences , the paper reports that most of the literature agrees that enabling conditions for rapid fertiliser adoption include : increased investment in transportation and marketingbetter extension services and extension messagescost - effective means to reduce the risks of using fertilizer and producing for the marketfacilitation of rural financial markets for the financing of fertiliser purchasesResearchers and practitioners increasingly appreciate that complementary interventions must accompany fertiliser promotion programmes , and that these must explicitly regard improvements in land husbandry practices , the type of fertiliser recommended , and methods of application.	agrees	most of the literature	that enabling conditions for rapid fertiliser adoption include : increased investment in marketingbetter extension services messagescost - effective means	1	1				
PH9511155	The bases of selection were herbage and root yield , texture and flavor after cooking , color of skin and flesh , oxidation rating and dry matter content.	were	The bases of selection	flavor	after cooking	1	1			
PK2013000876	The application of 40 kg P2O5 per ha increased grain yield statistically in 2010 rainy season ( 2289.10 kg per ha ) and the combined analysis ( 1565.20 kg per ha ).	has rain of	2010 season	2289.10 kg per ha	1	1				
DJ2012088296	One of the guarantees in this development is to involve the local capital , local resources , and people from the zone , without imposing policies that favor external agents , in order to guarantee a proper growth , a supply of local work and a model of endogenous development that allows the economic growth of our own communities.	favor	policies	external agents	1	1				
XF2018001159	The Multistakeholder Consultation on agroecology for sub-Saharan Africa was held in Dakar , Senegal on 5 - 6 November 2015.	was held	The Multistakeholder Consultation on agroecology for sub-Saharan Africa	in Dakar	Senegal	on 5 - 6 November 2015	1	1		
GB2013201865	The impacts in general include : increased yield of crops , increased production and income of the beneficiary households , improved health , increased asset building and better living conditions enhanced market integration and higher demand for farm activities increased participation of women in economic activities and decision making , empowerment of women in terms of income utilisation , information and knowledge exchange declined diversity of landraces of crops , declining traditional soil fertility management practices due to reliance on fertilisers and pesticides increased inequality in wealth of users and non-users.	include	The impacts in general	increased production enhanced market integration increased participation of decision making , knowledge exchange declined diversity of landraces of crops , declining traditional soil fertility management practices due to reliance on pesticides increased inequality in wealth of users	1	1				
PH19940096611	Differential responses to herbicides such as propanil [ N - ( 3,4 - dichlorophenyl ) propanamide ] , butachlor [ N - ( buthoxymethyl ) -2-chloro-N - ( 2,6 - diethylphenyl ) acetamide ] , thiobencarb ( S [ ( 4 - chlorophynyl ) methyl ] diethyl - carbamothioate ) , and CIPC ( isopropyl 3 - chlorophenyl carbamate ) are caused by differences in morphology , physiology , and biochemistry of the rice plant which affect herbicide uptake , translocation , and metabolism.	affect	the rice plant	herbicide uptake	1	1				
FR2016204802	Production concerns thus dominate most model applications , but thereis a notable growing emphasis on environmental , economic , and policy dimensions.	thereis	Production	a notable growing emphasis on economic dimensions	1	1				
QL2013000139	The analyses highlight risks involved in the rapid spread of rubber and coffee as plantation crops in the region , since both these crops are constrained by their temperature and rainfall requirements , and are unsuitable for cultivation over wide areas.There is significant variation in productivity from different farming systems , reflected in differences in yield across AEZs and between countries.	highlight	The analyses	risks involved in the rapid spread of coffee as plantation crops in the region	1	1				
RU2011000409	Fodder beans , variety Orletskie were grown in a greenhouse at t 18 - 20 degrees C , relative air humidity of 60 - 70 % and humidity of 60 % of the maximum water holding capacity.	holding	water	capacity	1	1				
RU2009000130	In 2003 T - 2 was found at high concentrations ( at the average 840 microgram / kg ) , often with other toxins.	was found with	2	other toxins	1	1				
AL2015102640	Five watermelon varieties , Sugar Baby , Charleston Grey , Kaolak , Crimson Sweet and Oranaise and three cucumber varieties , Poinsett , Ashley and Royal hybrid were grown on the field in two trials ( i ) late season between August and October 2008 and ( ii ) early season between April and June 2012 in Abeokuta , Ogun State to evaluate the cultivars for virus symptoms and viruses under natural tropical conditions.	[is] Baby [of]	Kaolak	Sugar	1	1				
RO1998000026	Calculations were made for two types of drainage systems.	were made	Calculations	for two types of drainage systems	1	1				
FI2018100006	An algorithm for quantitative and qualitative improvement of the assortment of woody plants has been developed to select the best possible option and the criteria for regulating the sustainable use of the biodiversity of woody plants.	has been developed	An algorithm for qualitative improvement of the assortment of woody plants	to select the criteria for regulating the sustainable use of the biodiversity of woody plants	1	1				
